instance_id,process_key,act_inst_id,node_id,node_name,task_type,seq,task_id,assignee,assignee_role,start_time,end_time,outcome,duration_ms
PI-000782,invoice_verification,PI-000782|A02,n_match,Three-Way Match,serviceTask,2,TK-0003322,EMP-0076,财务专员,2024-02-04 21:51:43.629682,2024-02-04 21:57:13.629682,approve,330000
PI-000782,invoice_verification,PI-000782|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003324,EMP-0085,应付会计,2024-02-04 22:07:25.685520,2024-02-04 23:36:37.685520,approve,5352000
PI-000782,invoice_verification,PI-000782|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003323,EMP-0084,应付会计,2024-02-04 22:17:38.213244,2024-02-04 23:38:46.213244,approve,4868000
PI-000782,invoice_verification,PI-000782|A04,n_pay,Post Payment,serviceTask,4,TK-0003325,EMP-0088,出纳,2024-02-05 02:16:36.620498,2024-02-05 02:24:51.620498,approve,495000
PI-000782,invoice_verification,PI-000782|A05,n_clear,Clear Invoice,serviceTask,5,TK-0003326,EMP-0084,应付会计,2024-02-05 02:37:01.346075,2024-02-05 02:40:38.346075,approve,217000
PI-000783,invoice_verification,PI-000783|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0003327,EMP-0080,财务专员,2024-02-05 19:00:16.943531,2024-02-05 19:34:33.943531,approve,2057000
PI-000783,invoice_verification,PI-000783|A02,n_match,Three-Way Match,serviceTask,2,TK-0003328,EMP-0082,财务专员,2024-02-05 19:51:07.047550,2024-02-05 19:56:22.047550,approve,315000
PI-000783,invoice_verification,PI-000783|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003330,EMP-0087,应付会计,2024-02-05 20:09:28.031146,2024-02-05 20:57:00.031146,approve,2852000
PI-000783,invoice_verification,PI-000783|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003329,EMP-0085,应付会计,2024-02-05 21:12:10.271255,2024-02-05 22:25:09.271255,approve,4379000
PI-000783,invoice_verification,PI-000783|A04,n_pay,Post Payment,serviceTask,4,TK-0003331,EMP-0088,出纳,2024-02-05 23:39:32.177560,2024-02-05 23:42:41.177560,approve,189000
PI-000783,invoice_verification,PI-000783|A05,n_clear,Clear Invoice,serviceTask,5,TK-0003332,EMP-0087,应付会计,2024-02-06 03:15:33.812193,2024-02-06 03:30:14.812193,approve,881000
PI-000784,purchase_requisition,PI-000784|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0003333,EMP-0036,采购申请人,2024-01-31 09:41:24.246378,2024-01-31 10:02:51.246378,approve,1287000
PI-000784,purchase_requisition,PI-000784|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003336,EMP-0048,部门经理,2024-01-31 10:30:07.313906,2024-01-31 12:37:14.313906,approve,7627000
PI-000784,purchase_requisition,PI-000784|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003335,EMP-0041,部门经理,2024-01-31 10:34:00.560448,2024-01-31 12:18:29.560448,approve,6269000
PI-000784,purchase_requisition,PI-000784|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003334,EMP-0046,部门经理,2024-01-31 11:14:30.291891,2024-01-31 11:58:08.291891,approve,2618000
PI-000784,purchase_requisition,PI-000784|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0003337,EMP-0057,采购专员,2024-01-31 15:09:35.084227,2024-01-31 15:13:39.084227,approve,244000
PI-000785,purchase_order,PI-000785|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0003338,EMP-0054,采购专员,2024-02-01 10:45:49.837142,2024-02-01 10:50:59.837142,approve,310000
PI-000785,purchase_order,PI-000785|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0003339,EMP-0055,采购专员,2024-02-01 13:06:39.614431,2024-02-01 13:15:18.614431,approve,519000
PI-000786,goods_receipt,PI-000786|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0003340,EMP-0066,仓储专员,2024-02-01 19:51:42.462133,2024-02-01 20:05:17.462133,approve,815000
PI-000786,goods_receipt,PI-000786|A02,n_inspect,Quality Inspection,userTask,2,TK-0003341,EMP-0074,质检员,2024-02-01 20:49:53.149173,2024-02-01 21:54:58.149173,approve,3905000
PI-000786,goods_receipt,PI-000786|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0003342,EMP-0063,仓储专员,2024-02-01 23:00:58.727502,2024-02-02 01:00:07.727502,approve,7149000
PI-000787,invoice_verification,PI-000787|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0003343,EMP-0076,财务专员,2024-02-05 01:53:13.516735,2024-02-05 02:14:57.516735,approve,1304000
PI-000787,invoice_verification,PI-000787|A02,n_match,Three-Way Match,serviceTask,2,TK-0003344,EMP-0078,财务专员,2024-02-05 02:49:35.450273,2024-02-05 03:03:23.450273,approve,828000
PI-000787,invoice_verification,PI-000787|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003346,EMP-0086,应付会计,2024-02-05 03:14:02.839306,2024-02-05 04:59:04.839306,approve,6302000
PI-000787,invoice_verification,PI-000787|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003345,EMP-0087,应付会计,2024-02-05 04:44:22.971022,2024-02-05 05:10:29.971022,approve,1567000
PI-000787,invoice_verification,PI-000787|A04,n_pay,Post Payment,serviceTask,4,TK-0003347,EMP-0090,出纳,2024-02-05 07:21:10.596576,2024-02-05 07:33:36.596576,approve,746000
PI-000787,invoice_verification,PI-000787|A05,n_clear,Clear Invoice,serviceTask,5,TK-0003348,EMP-0083,应付会计,2024-02-05 10:37:14.522042,2024-02-05 10:40:31.522042,approve,197000
PI-000788,purchase_requisition,PI-000788|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0003349,EMP-0028,采购申请人,2024-01-31 13:58:49.268542,2024-01-31 15:30:10.268542,approve,5481000
PI-000788,purchase_requisition,PI-000788|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003351,EMP-0043,部门经理,2024-01-31 15:47:45.695406,2024-01-31 16:28:21.695406,approve,2436000
PI-000788,purchase_requisition,PI-000788|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003350,EMP-0047,部门经理,2024-01-31 16:12:25.508161,2024-01-31 17:20:00.508161,approve,4055000
PI-000788,purchase_requisition,PI-000788|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0003352,EMP-0053,采购专员,2024-01-31 18:19:18.327375,2024-01-31 18:31:14.327375,approve,716000
PI-000789,purchase_order,PI-000789|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0003353,EMP-0053,采购专员,2024-02-01 08:36:57.608582,2024-02-01 08:45:46.608582,approve,529000
PI-000789,purchase_order,PI-000789|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0003354,EMP-0054,采购专员,2024-02-01 10:31:29.055809,2024-02-01 10:35:24.055809,approve,235000
PI-000790,goods_receipt,PI-000790|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0003355,EMP-0067,仓储专员,2024-02-02 16:36:52.380215,2024-02-02 16:42:56.380215,approve,364000
PI-000790,goods_receipt,PI-000790|A02,n_inspect,Quality Inspection,userTask,2,TK-0003356,EMP-0074,质检员,2024-02-02 18:28:13.807953,2024-02-02 20:13:57.807953,approve,6344000
PI-000790,goods_receipt,PI-000790|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0003357,EMP-0064,仓储专员,2024-02-02 20:33:18.268330,2024-02-02 21:31:51.268330,approve,3513000
PI-000791,goods_receipt,PI-000791|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0003358,EMP-0065,仓储专员,2024-02-03 10:55:51.178764,2024-02-03 11:11:01.178764,approve,910000
PI-000791,goods_receipt,PI-000791|A02,n_inspect,Quality Inspection,userTask,2,TK-0003359,EMP-0074,质检员,2024-02-03 13:43:42.035010,2024-02-03 15:03:01.035010,approve,4759000
PI-000791,goods_receipt,PI-000791|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0003360,EMP-0062,仓储专员,2024-02-03 16:12:32.814634,2024-02-03 16:59:03.814634,approve,2791000
PI-000792,invoice_verification,PI-000792|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0003361,EMP-0078,财务专员,2024-02-05 13:14:17.167249,2024-02-05 14:07:49.167249,approve,3212000
PI-000792,invoice_verification,PI-000792|A02,n_match,Three-Way Match,serviceTask,2,TK-0003362,EMP-0080,财务专员,2024-02-05 15:29:29.940900,2024-02-05 15:34:35.940900,approve,306000
PI-000792,invoice_verification,PI-000792|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003364,EMP-0085,应付会计,2024-02-05 16:17:13.733603,2024-02-05 17:06:57.733603,approve,2984000
PI-000792,invoice_verification,PI-000792|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003363,EMP-0086,应付会计,2024-02-05 17:26:42.566296,2024-02-05 19:02:45.566296,approve,5763000
PI-000792,invoice_verification,PI-000792|A04,n_pay,Post Payment,serviceTask,4,TK-0003365,EMP-0088,出纳,2024-02-05 20:40:36.303336,2024-02-05 21:18:14.303336,approve,2258000
PI-000792,invoice_verification,PI-000792|A05,n_clear,Clear Invoice,serviceTask,5,TK-0003366,EMP-0083,应付会计,2024-02-05 21:48:24.209315,2024-02-05 22:01:38.209315,approve,794000
PI-000793,invoice_verification,PI-000793|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0003367,EMP-0077,财务专员,2024-02-08 08:48:42.055182,2024-02-08 09:09:47.055182,approve,1265000
PI-000793,invoice_verification,PI-000793|A02,n_match,Three-Way Match,serviceTask,2,TK-0003368,EMP-0080,财务专员,2024-02-08 13:02:41.939848,2024-02-08 13:50:07.939848,approve,2846000
PI-000793,invoice_verification,PI-000793|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003370,EMP-0086,应付会计,2024-02-08 13:57:18.845877,2024-02-08 14:27:35.845877,approve,1817000
PI-000793,invoice_verification,PI-000793|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003369,EMP-0083,应付会计,2024-02-08 14:47:20.462160,2024-02-08 17:02:57.462160,approve,8137000
PI-000793,invoice_verification,PI-000793|A04,n_pay,Post Payment,serviceTask,4,TK-0003371,EMP-0090,出纳,2024-02-08 18:35:05.467326,2024-02-08 18:46:26.467326,approve,681000
PI-000793,invoice_verification,PI-000793|A05,n_clear,Clear Invoice,serviceTask,5,TK-0003372,EMP-0086,应付会计,2024-02-08 18:52:02.107717,2024-02-08 19:00:22.107717,approve,500000
PI-000794,purchase_requisition,PI-000794|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0003373,EMP-0022,采购申请人,2024-01-31 17:43:30.360573,2024-01-31 17:52:58.360573,approve,568000
PI-000794,purchase_requisition,PI-000794|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003375,EMP-0041,部门经理,2024-01-31 18:00:47.440258,2024-01-31 21:45:17.440258,reject,13470000
PI-000794,purchase_requisition,PI-000794|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003376,EMP-0043,部门经理,2024-01-31 18:05:17.254268,2024-01-31 21:44:51.254268,reject,13174000
PI-000794,purchase_requisition,PI-000794|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003374,EMP-0045,部门经理,2024-01-31 19:07:26.066273,2024-01-31 19:43:35.066273,reject,2169000
PI-000794,purchase_requisition,PI-000794|A03,n_revise,Revise Requisition,userTask,3,TK-0003377,EMP-0022,采购申请人,2024-02-01 00:26:05.226853,2024-02-01 01:04:03.226853,approve,2278000
PI-000794,purchase_requisition,PI-000794|A04,n_submit,Submit Purchase Requisition,userTask,4,TK-0003378,EMP-0022,采购申请人,2024-02-01 02:38:10.445259,2024-02-01 03:02:18.445259,approve,1448000
PI-000794,purchase_requisition,PI-000794|A05,n_mgr_appr,Approve Requisition by Manager,userTask,5,TK-0003380,EMP-0042,部门经理,2024-02-01 03:32:52.794852,2024-02-01 04:15:51.794852,approve,2579000
PI-000794,purchase_requisition,PI-000794|A05,n_mgr_appr,Approve Requisition by Manager,userTask,5,TK-0003379,EMP-0045,部门经理,2024-02-01 05:00:27.979785,2024-02-01 05:51:51.979785,approve,3084000
PI-000794,purchase_requisition,PI-000794|A06,n_convert,Convert to Purchase Order,serviceTask,6,TK-0003381,EMP-0052,采购专员,2024-02-01 09:11:55.944629,2024-02-01 09:16:45.944629,approve,290000
PI-000795,purchase_order,PI-000795|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0003382,EMP-0052,采购专员,2024-02-01 23:21:46.774623,2024-02-01 23:42:25.774623,approve,1239000
PI-000795,purchase_order,PI-000795|A02,n_dir_appr,Approve Purchase Order by Director,userTask,2,TK-0003383,EMP-0050,采购总监,2024-02-02 00:43:55.300940,2024-02-02 01:32:32.300940,approve,2917000
PI-000795,purchase_order,PI-000795|A03,n_send_po,Send Order to Supplier,serviceTask,3,TK-0003384,EMP-0057,采购专员,2024-02-02 03:27:35.308662,2024-02-02 03:32:35.308662,approve,300000
PI-000796,goods_receipt,PI-000796|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0003385,EMP-0067,仓储专员,2024-02-04 03:37:46.281732,2024-02-04 04:08:18.281732,approve,1832000
PI-000796,goods_receipt,PI-000796|A02,n_inspect,Quality Inspection,userTask,2,TK-0003386,EMP-0070,质检员,2024-02-04 07:29:17.538610,2024-02-04 08:43:30.538610,approve,4453000
PI-000796,goods_receipt,PI-000796|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0003387,EMP-0066,仓储专员,2024-02-04 12:04:13.926228,2024-02-04 12:25:44.926228,approve,1291000
PI-000797,invoice_verification,PI-000797|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0003388,EMP-0079,财务专员,2024-02-09 03:07:54.705856,2024-02-09 03:22:02.705856,approve,848000
PI-000797,invoice_verification,PI-000797|A02,n_match,Three-Way Match,serviceTask,2,TK-0003389,EMP-0079,财务专员,2024-02-09 05:11:23.664084,2024-02-09 05:16:29.664084,approve,306000
PI-000797,invoice_verification,PI-000797|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003391,EMP-0085,应付会计,2024-02-09 06:00:16.531722,2024-02-09 08:46:31.531722,approve,9975000
PI-000797,invoice_verification,PI-000797|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003390,EMP-0083,应付会计,2024-02-09 06:45:23.443954,2024-02-09 07:34:19.443954,approve,2936000
PI-000797,invoice_verification,PI-000797|A04,n_pay,Post Payment,serviceTask,4,TK-0003392,EMP-0088,出纳,2024-02-09 11:02:10.722916,2024-02-09 11:24:01.722916,approve,1311000
PI-000797,invoice_verification,PI-000797|A05,n_clear,Clear Invoice,serviceTask,5,TK-0003393,EMP-0087,应付会计,2024-02-09 14:16:33.160339,2024-02-09 14:22:32.160339,approve,359000
PI-000798,purchase_requisition,PI-000798|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0003394,EMP-0008,采购申请人,2024-01-31 19:42:22.088809,2024-01-31 19:53:51.088809,approve,689000
PI-000798,purchase_requisition,PI-000798|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003395,EMP-0048,部门经理,2024-01-31 20:02:54.423466,2024-01-31 20:46:06.423466,reject,2592000
PI-000798,purchase_requisition,PI-000798|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0003396,EMP-0046,部门经理,2024-01-31 20:33:19.884863,2024-01-31 21:44:48.884863,reject,4289000
PI-000798,purchase_requisition,PI-000798|A03,n_revise,Revise Requisition,userTask,3,TK-0003397,EMP-0008,采购申请人,2024-02-01 01:31:41.530196,2024-02-01 01:51:29.530196,approve,1188000
PI-000798,purchase_requisition,PI-000798|A04,n_submit,Submit Purchase Requisition,userTask,4,TK-0003398,EMP-0008,采购申请人,2024-02-01 04:41:50.792427,2024-02-01 05:20:12.792427,approve,2302000
PI-000798,purchase_requisition,PI-000798|A05,n_mgr_appr,Approve Requisition by Manager,userTask,5,TK-0003399,EMP-0048,部门经理,2024-02-01 05:53:57.700474,2024-02-01 06:52:42.700474,approve,3525000
PI-000798,purchase_requisition,PI-000798|A05,n_mgr_appr,Approve Requisition by Manager,userTask,5,TK-0003401,EMP-0046,部门经理,2024-02-01 05:56:41.117742,2024-02-01 06:19:41.117742,approve,1380000
PI-000798,purchase_requisition,PI-000798|A05,n_mgr_appr,Approve Requisition by Manager,userTask,5,TK-0003400,EMP-0044,部门经理,2024-02-01 06:13:12.378745,2024-02-01 09:31:37.378745,approve,11905000
PI-000798,purchase_requisition,PI-000798|A06,n_convert,Convert to Purchase Order,serviceTask,6,TK-0003402,EMP-0055,采购专员,2024-02-01 10:30:47.202197,2024-02-01 10:38:54.202197,approve,487000
PI-000799,purchase_order,PI-000799|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0003403,EMP-0055,采购专员,2024-02-02 03:51:10.804171,2024-02-02 03:58:03.804171,approve,413000
PI-000799,purchase_order,PI-000799|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0003404,EMP-0053,采购专员,2024-02-02 07:46:28.590305,2024-02-02 07:47:30.590305,approve,62000
PI-000800,goods_receipt,PI-000800|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0003405,EMP-0068,仓储专员,2024-02-03 05:09:42.153182,2024-02-03 05:22:46.153182,approve,784000
PI-000800,goods_receipt,PI-000800|A02,n_inspect,Quality Inspection,userTask,2,TK-0003406,EMP-0072,质检员,2024-02-03 06:10:24.947085,2024-02-03 08:13:52.947085,approve,7408000
PI-000800,goods_receipt,PI-000800|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0003407,EMP-0066,仓储专员,2024-02-03 11:05:09.289188,2024-02-03 11:50:47.289188,approve,2738000
PI-000801,invoice_verification,PI-000801|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0003408,EMP-0077,财务专员,2024-02-08 07:29:01.260437,2024-02-08 07:43:31.260437,approve,870000
PI-000801,invoice_verification,PI-000801|A02,n_match,Three-Way Match,serviceTask,2,TK-0003409,EMP-0077,财务专员,2024-02-08 10:57:43.227015,2024-02-08 11:05:25.227015,approve,462000
PI-000801,invoice_verification,PI-000801|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003410,EMP-0087,应付会计,2024-02-08 11:55:45.996637,2024-02-08 13:14:33.996637,approve,4728000
PI-000801,invoice_verification,PI-000801|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0003411,EMP-0085,应付会计,2024-02-08 12:03:19.115386,2024-02-08 13:05:12.115386,approve,3713000
PI-000801,invoice_verification,PI-000801|A04,n_pay,Post Payment,serviceTask,4,TK-0003412,EMP-0090,出纳,2024-02-08 14:10:02.255606,2024-02-08 14:15:15.255606,approve,313000
PI-000801,invoice_verification,PI-000801|A05,n_clear,Clear Invoice,serviceTask,5,TK-0003413,EMP-0083,应付会计,2024-02-08 14:45:57.449254,2024-02-08 14:53:43.449254,approve,466000
PI-000802,purchase_order,PI-000802|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0003414,EMP-0052,采购专员,2024-02-02 00:30:05.314835,2024-02-02 00:38:50.314835,approve,525000
PI-000802,purchase_order,PI-000802|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0003415,EMP-0053,采购专员,2024-02-02 03:25:59.550708,2024-02-02 03:34:37.550708,approve,518000
PI-000803,goods_receipt,PI-000803|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0003416,EMP-0064,仓储专员,2024-02-02 23:58:53.996225,2024-02-03 00:06:52.996225,approve,479000
PI-000803,goods_receipt,PI-000803|A02,n_inspect,Quality Inspection,userTask,2,TK-0003417,EMP-0070,质检员,2024-02-03 00:38:02.214875,2024-02-03 01:16:46.214875,reject,2324000
PI-000803,goods_receipt,PI-000803|A03,n_return,Return to Supplier,serviceTask,3,TK-0003418,EMP-0062,仓储专员,2024-02-03 03:21:11.245643,2024-02-03 04:35:21.245643,approve,4450000
PI-000804,invoice_verification,PI-000804|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0003419,EMP-0082,财务专员,2024-02-06 04:50:50.619385,2024-02-06 05:14:38.619385,approve,1428000
PI-000804,invoice_verification,PI-000804|A02,n_match,Three-Way Match,serviceTask,2,TK-0003420,EMP-0081,财务专员,2024-02-06 07:53:22.919627,2024-02-06 08:03:34.919627,reject,612000
PI-000804,invoice_verification,PI-000804|A03,n_park,Park Invoice,userTask,3,TK-0003421,EMP-0082,财务专员,2024-02-06 08:43:11.592426,2024-02-06 08:54:43.592426,approve,692000
PI-000804,invoice_verification,PI-000804|A04,n_handle_exc,Handle Invoice Exception,userTask,4,TK-0003422,EMP-0075,财务专员,2024-02-06 11:34:04.059099,2024-02-06 12:01:31.059099,approve,1647000
PI-000804,invoice_verification,PI-000804|A05,n_match,Three-Way Match,serviceTask,5,TK-0003423,EMP-0077,财务专员,2024-02-06 13:37:29.488286,2024-02-06 13:43:03.488286,reject,334000
PI-000804,invoice_verification,PI-000804|A06,n_park,Park Invoice,userTask,6,TK-0003424,EMP-0082,财务专员,2024-02-06 14:58:12.487913,2024-02-06 15:20:40.487913,approve,1348000
PI-000804,invoice_verification,PI-000804|A07,n_handle_exc,Handle Invoice Exception,userTask,7,TK-0003425,EMP-0078,财务专员,2024-02-06 17:48:50.575997,2024-02-06 18:02:27.575997,approve,817000
PI-000804,invoice_verification,PI-000804|A08,n_match,Three-Way Match,serviceTask,8,TK-0003426,EMP-0082,财务专员,2024-02-06 20:39:04.514224,2024-02-06 20:44:34.514224,approve,330000
